lon,lat,ele,time,tz_CEST
14.379153,45.951343,293.2,2015-06-02T15:08:03Z,2015-06-02 17:08:03
14.379068,45.951293,292.8,2015-06-02T15:08:04Z,2015-06-02 17:08:04
14.378984,45.951257,292.4,2015-06-02T15:08:05Z,2015-06-02 17:08:05
14.37889,45.951194,292.2,2015-06-02T15:08:06Z,2015-06-02 17:08:06
14.378833,45.951158,292.1,2015-06-02T15:08:07Z,2015-06-02 17:08:07
14.378763,45.95112,292,2015-06-02T15:08:08Z,2015-06-02 17:08:08
14.378523,45.950979,292,2015-06-02T15:08:11Z,2015-06-02 17:08:11
14.378437,45.950955,292,2015-06-02T15:08:12Z,2015-06-02 17:08:12
14.378349,45.950916,291.9,2015-06-02T15:08:13Z,2015-06-02 17:08:13
14.378252,45.950868,291.8,2015-06-02T15:08:14Z,2015-06-02 17:08:14
14.37817,45.950808,291.6,2015-06-02T15:08:15Z,2015-06-02 17:08:15
14.378085,45.950763,291.4,2015-06-02T15:08:16Z,2015-06-02 17:08:16
14.377991,45.95072,291.2,2015-06-02T15:08:17Z,2015-06-02 17:08:17
14.377906,45.950682,290.9,2015-06-02T15:08:18Z,2015-06-02 17:08:18
14.377804,45.950638,290.6,2015-06-02T15:08:19Z,2015-06-02 17:08:19
14.377722,45.950597,290.2,2015-06-02T15:08:20Z,2015-06-02 17:08:20
14.377637,45.950552,289.9,2015-06-02T15:08:21Z,2015-06-02 17:08:21
14.377553,45.950505,289.5,2015-06-02T15:08:22Z,2015-06-02 17:08:22
14.377464,45.950464,289.1,2015-06-02T15:08:23Z,2015-06-02 17:08:23
14.377392,45.950411,288.8,2015-06-02T15:08:24Z,2015-06-02 17:08:24
14.377305,45.950365,288.7,2015-06-02T15:08:25Z,2015-06-02 17:08:25
14.377209,45.950333,288.6,2015-06-02T15:08:26Z,2015-06-02 17:08:26
14.377112,45.95029,288.5,2015-06-02T15:08:27Z,2015-06-02 17:08:27
14.377029,45.950247,288.5,2015-06-02T15:08:28Z,2015-06-02 17:08:28
14.376922,45.950194,288.5,2015-06-02T15:08:29Z,2015-06-02 17:08:29
14.376829,45.950153,288.5,2015-06-02T15:08:30Z,2015-06-02 17:08:30
14.376739,45.950112,288.4,2015-06-02T15:08:31Z,2015-06-02 17:08:31
14.37667,45.950062,288.4,2015-06-02T15:08:32Z,2015-06-02 17:08:32
14.376581,45.950014,288.3,2015-06-02T15:08:33Z,2015-06-02 17:08:33
14.376485,45.949956,288.1,2015-06-02T15:08:34Z,2015-06-02 17:08:34
14.376387,45.949917,288,2015-06-02T15:08:35Z,2015-06-02 17:08:35
14.376299,45.949871,287.8,2015-06-02T15:08:36Z,2015-06-02 17:08:36
14.376214,45.949816,287.7,2015-06-02T15:08:37Z,2015-06-02 17:08:37
14.376125,45.949764,287.8,2015-06-02T15:08:38Z,2015-06-02 17:08:38
14.376047,45.949721,287.8,2015-06-02T15:08:39Z,2015-06-02 17:08:39
14.37596,45.949674,287.9,2015-06-02T15:08:40Z,2015-06-02 17:08:40
14.375898,45.94963,287.9,2015-06-02T15:08:41Z,2015-06-02 17:08:41
14.375826,45.949575,288,2015-06-02T15:08:42Z,2015-06-02 17:08:42
14.375762,45.949514,288.3,2015-06-02T15:08:43Z,2015-06-02 17:08:43
14.375705,45.949474,288.5,2015-06-02T15:08:44Z,2015-06-02 17:08:44
14.375636,45.9494,288.9,2015-06-02T15:08:45Z,2015-06-02 17:08:45
14.375557,45.949315,289.3,2015-06-02T15:08:46Z,2015-06-02 17:08:46
14.375489,45.949265,289.5,2015-06-02T15:08:47Z,2015-06-02 17:08:47
14.375421,45.94921,289.8,2015-06-02T15:08:48Z,2015-06-02 17:08:48
14.375345,45.949154,290,2015-06-02T15:08:49Z,2015-06-02 17:08:49
14.375296,45.9491,290.2,2015-06-02T15:08:50Z,2015-06-02 17:08:50
14.375237,45.949067,290.2,2015-06-02T15:08:51Z,2015-06-02 17:08:51
14.375144,45.948983,290.4,2015-06-02T15:08:52Z,2015-06-02 17:08:52
14.3751,45.948918,290.6,2015-06-02T15:08:53Z,2015-06-02 17:08:53
14.375036,45.948837,290.8,2015-06-02T15:08:54Z,2015-06-02 17:08:54
14.374967,45.948787,290.8,2015-06-02T15:08:55Z,2015-06-02 17:08:55
14.374903,45.948731,291,2015-06-02T15:08:56Z,2015-06-02 17:08:56
14.374856,45.948689,291.4,2015-06-02T15:08:57Z,2015-06-02 17:08:57
14.3748,45.948632,291.8,2015-06-02T15:08:58Z,2015-06-02 17:08:58
14.374739,45.94858,292.2,2015-06-02T15:08:59Z,2015-06-02 17:08:59
14.374654,45.948504,292.7,2015-06-02T15:09:00Z,2015-06-02 17:09:00
14.374589,45.948442,293,2015-06-02T15:09:01Z,2015-06-02 17:09:01
14.374534,45.948367,293.4,2015-06-02T15:09:02Z,2015-06-02 17:09:02
14.374469,45.94831,293.7,2015-06-02T15:09:03Z,2015-06-02 17:09:03
14.374415,45.948256,293.9,2015-06-02T15:09:04Z,2015-06-02 17:09:04
14.374345,45.948196,294,2015-06-02T15:09:05Z,2015-06-02 17:09:05
14.374287,45.948111,294.3,2015-06-02T15:09:06Z,2015-06-02 17:09:06
14.374239,45.948086,294.2,2015-06-02T15:09:07Z,2015-06-02 17:09:07
14.374038,45.947865,295.5,2015-06-02T15:09:10Z,2015-06-02 17:09:10
14.373985,45.947807,296.8,2015-06-02T15:09:11Z,2015-06-02 17:09:11
14.373917,45.947769,297.3,2015-06-02T15:09:12Z,2015-06-02 17:09:12
14.373854,45.947709,298.4,2015-06-02T15:09:13Z,2015-06-02 17:09:13
14.373796,45.947665,299.1,2015-06-02T15:09:14Z,2015-06-02 17:09:14
14.373733,45.947608,300,2015-06-02T15:09:15Z,2015-06-02 17:09:15
14.37367,45.947563,300.7,2015-06-02T15:09:16Z,2015-06-02 17:09:16
14.373612,45.947521,301.2,2015-06-02T15:09:17Z,2015-06-02 17:09:17
14.373559,45.947488,301.6,2015-06-02T15:09:18Z,2015-06-02 17:09:18
14.373491,45.947448,301.9,2015-06-02T15:09:19Z,2015-06-02 17:09:19
14.373425,45.947408,302.2,2015-06-02T15:09:20Z,2015-06-02 17:09:20
14.373347,45.947382,302,2015-06-02T15:09:21Z,2015-06-02 17:09:21
14.373275,45.947342,302.1,2015-06-02T15:09:22Z,2015-06-02 17:09:22
14.373209,45.9473,302.3,2015-06-02T15:09:23Z,2015-06-02 17:09:23
14.373138,45.947258,302.4,2015-06-02T15:09:24Z,2015-06-02 17:09:24
14.373059,45.947206,302.5,2015-06-02T15:09:25Z,2015-06-02 17:09:25
14.372993,45.94716,302.6,2015-06-02T15:09:26Z,2015-06-02 17:09:26
14.372905,45.947102,302.6,2015-06-02T15:09:27Z,2015-06-02 17:09:27
14.372841,45.947049,303.5,2015-06-02T15:09:28Z,2015-06-02 17:09:28
14.372762,45.94701,304,2015-06-02T15:09:29Z,2015-06-02 17:09:29
14.372686,45.946966,304.6,2015-06-02T15:09:30Z,2015-06-02 17:09:30
14.372605,45.946936,304.5,2015-06-02T15:09:31Z,2015-06-02 17:09:31
14.372515,45.946895,304.6,2015-06-02T15:09:32Z,2015-06-02 17:09:32
14.372419,45.946863,304.2,2015-06-02T15:09:33Z,2015-06-02 17:09:33
14.372331,45.946855,303.3,2015-06-02T15:09:34Z,2015-06-02 17:09:34
14.372234,45.946829,302.6,2015-06-02T15:09:35Z,2015-06-02 17:09:35
14.372134,45.946806,301.7,2015-06-02T15:09:36Z,2015-06-02 17:09:36
14.37203,45.94678,300.8,2015-06-02T15:09:37Z,2015-06-02 17:09:37
14.371939,45.946749,300.3,2015-06-02T15:09:38Z,2015-06-02 17:09:38
14.371853,45.946702,299.9,2015-06-02T15:09:39Z,2015-06-02 17:09:39
14.371791,45.946682,299.5,2015-06-02T15:09:40Z,2015-06-02 17:09:40
14.371591,45.946552,298.6,2015-06-02T15:09:43Z,2015-06-02 17:09:43
14.371316,45.946377,296.8,2015-06-02T15:09:46Z,2015-06-02 17:09:46
14.371252,45.946312,296.5,2015-06-02T15:09:47Z,2015-06-02 17:09:47
14.371182,45.946243,296.4,2015-06-02T15:09:48Z,2015-06-02 17:09:48
14.371088,45.94616,295.9,2015-06-02T15:09:49Z,2015-06-02 17:09:49
14.371031,45.946098,295.7,2015-06-02T15:09:50Z,2015-06-02 17:09:50
14.371003,45.946053,295.7,2015-06-02T15:09:51Z,2015-06-02 17:09:51
14.370976,45.946032,295.5,2015-06-02T15:09:52Z,2015-06-02 17:09:52
14.370724,45.945833,293.8,2015-06-02T15:09:55Z,2015-06-02 17:09:55
14.370688,45.945784,293.6,2015-06-02T15:09:56Z,2015-06-02 17:09:56
14.370627,45.945717,293.3,2015-06-02T15:09:57Z,2015-06-02 17:09:57
14.370593,45.945634,293.2,2015-06-02T15:09:58Z,2015-06-02 17:09:58
14.370558,45.945558,293.1,2015-06-02T15:09:59Z,2015-06-02 17:09:59
14.370532,45.945494,293.1,2015-06-02T15:10:00Z,2015-06-02 17:10:00
14.370496,45.945432,292.9,2015-06-02T15:10:01Z,2015-06-02 17:10:01
14.370502,45.945379,293.1,2015-06-02T15:10:02Z,2015-06-02 17:10:02
14.370497,45.945312,293.2,2015-06-02T15:10:03Z,2015-06-02 17:10:03
14.370527,45.945388,293.4,2015-06-02T15:10:04Z,2015-06-02 17:10:04
14.370416,45.945121,292.4,2015-06-02T15:10:06Z,2015-06-02 17:10:06
14.370373,45.945039,292.3,2015-06-02T15:10:07Z,2015-06-02 17:10:07
14.370328,45.944972,292.2,2015-06-02T15:10:08Z,2015-06-02 17:10:08
14.370262,45.944907,291.9,2015-06-02T15:10:09Z,2015-06-02 17:10:09
14.370214,45.944835,291.8,2015-06-02T15:10:10Z,2015-06-02 17:10:10
14.370174,45.94477,291.7,2015-06-02T15:10:11Z,2015-06-02 17:10:11
14.370137,45.944722,291.5,2015-06-02T15:10:12Z,2015-06-02 17:10:12
14.370086,45.944634,291.4,2015-06-02T15:10:13Z,2015-06-02 17:10:13
14.370053,45.944587,291.3,2015-06-02T15:10:14Z,2015-06-02 17:10:14
14.370019,45.944521,291.6,2015-06-02T15:10:15Z,2015-06-02 17:10:15
14.369958,45.944462,291.6,2015-06-02T15:10:16Z,2015-06-02 17:10:16
14.369903,45.9444,291.6,2015-06-02T15:10:17Z,2015-06-02 17:10:17
14.369851,45.944345,291.6,2015-06-02T15:10:18Z,2015-06-02 17:10:18
14.369811,45.944277,291.6,2015-06-02T15:10:19Z,2015-06-02 17:10:19
14.369774,45.944209,291.6,2015-06-02T15:10:20Z,2015-06-02 17:10:20
14.369729,45.944151,291.5,2015-06-02T15:10:21Z,2015-06-02 17:10:21
14.369691,45.944094,291.3,2015-06-02T15:10:22Z,2015-06-02 17:10:22
14.36965,45.944016,291.1,2015-06-02T15:10:23Z,2015-06-02 17:10:23
14.369607,45.943951,290.8,2015-06-02T15:10:24Z,2015-06-02 17:10:24
14.369571,45.943877,290.7,2015-06-02T15:10:25Z,2015-06-02 17:10:25
14.369529,45.94381,290.7,2015-06-02T15:10:26Z,2015-06-02 17:10:26
14.369482,45.943747,290.7,2015-06-02T15:10:27Z,2015-06-02 17:10:27
14.369446,45.943673,291,2015-06-02T15:10:28Z,2015-06-02 17:10:28
14.36941,45.943603,291.3,2015-06-02T15:10:29Z,2015-06-02 17:10:29
14.369368,45.94353,291.6,2015-06-02T15:10:30Z,2015-06-02 17:10:30
14.36933,45.943457,291.9,2015-06-02T15:10:31Z,2015-06-02 17:10:31
14.36929,45.943375,292.2,2015-06-02T15:10:32Z,2015-06-02 17:10:32
14.369241,45.943313,292.3,2015-06-02T15:10:33Z,2015-06-02 17:10:33
14.369199,45.943242,292.4,2015-06-02T15:10:34Z,2015-06-02 17:10:34
14.369157,45.943173,292.6,2015-06-02T15:10:35Z,2015-06-02 17:10:35
14.369106,45.943114,292.5,2015-06-02T15:10:36Z,2015-06-02 17:10:36
14.369042,45.943055,292.4,2015-06-02T15:10:37Z,2015-06-02 17:10:37
14.368984,45.942993,292.3,2015-06-02T15:10:38Z,2015-06-02 17:10:38
14.36892,45.942928,292.2,2015-06-02T15:10:39Z,2015-06-02 17:10:39
14.368849,45.942867,292,2015-06-02T15:10:40Z,2015-06-02 17:10:40
14.368785,45.942816,291.8,2015-06-02T15:10:41Z,2015-06-02 17:10:41
14.368716,45.942752,291.6,2015-06-02T15:10:42Z,2015-06-02 17:10:42
14.368645,45.942698,291.6,2015-06-02T15:10:43Z,2015-06-02 17:10:43
14.368583,45.94264,291.5,2015-06-02T15:10:44Z,2015-06-02 17:10:44
14.368517,45.942565,291.5,2015-06-02T15:10:45Z,2015-06-02 17:10:45
14.368458,45.942499,291.4,2015-06-02T15:10:46Z,2015-06-02 17:10:46
14.368395,45.942428,291.3,2015-06-02T15:10:47Z,2015-06-02 17:10:47
14.368329,45.942359,291.1,2015-06-02T15:10:48Z,2015-06-02 17:10:48
14.368278,45.942315,291,2015-06-02T15:10:49Z,2015-06-02 17:10:49
14.368225,45.942262,290.8,2015-06-02T15:10:50Z,2015-06-02 17:10:50
14.368179,45.942193,290.6,2015-06-02T15:10:51Z,2015-06-02 17:10:51
14.368131,45.942139,290.4,2015-06-02T15:10:52Z,2015-06-02 17:10:52
14.368082,45.942072,290.2,2015-06-02T15:10:53Z,2015-06-02 17:10:53
14.368042,45.942007,290.1,2015-06-02T15:10:54Z,2015-06-02 17:10:54
14.367999,45.941917,290,2015-06-02T15:10:55Z,2015-06-02 17:10:55
14.36796,45.941846,289.9,2015-06-02T15:10:56Z,2015-06-02 17:10:56
14.367917,45.941786,289.7,2015-06-02T15:10:57Z,2015-06-02 17:10:57
14.367871,45.941712,289.8,2015-06-02T15:10:58Z,2015-06-02 17:10:58
14.367827,45.94165,289.9,2015-06-02T15:10:59Z,2015-06-02 17:10:59
14.367782,45.941599,289.9,2015-06-02T15:11:00Z,2015-06-02 17:11:00
14.367737,45.941528,290,2015-06-02T15:11:01Z,2015-06-02 17:11:01
14.367693,45.941457,290,2015-06-02T15:11:02Z,2015-06-02 17:11:02
14.367654,45.9414,289.9,2015-06-02T15:11:03Z,2015-06-02 17:11:03
14.367617,45.941324,289.9,2015-06-02T15:11:04Z,2015-06-02 17:11:04
14.367596,45.941271,289.8,2015-06-02T15:11:05Z,2015-06-02 17:11:05
14.367467,45.941019,289.5,2015-06-02T15:11:09Z,2015-06-02 17:11:09
14.367397,45.940884,289.4,2015-06-02T15:11:11Z,2015-06-02 17:11:11
14.367367,45.940811,289.4,2015-06-02T15:11:12Z,2015-06-02 17:11:12
14.367332,45.940741,289.3,2015-06-02T15:11:13Z,2015-06-02 17:11:13
14.367291,45.940677,289.3,2015-06-02T15:11:14Z,2015-06-02 17:11:14
14.367243,45.940609,289.2,2015-06-02T15:11:15Z,2015-06-02 17:11:15
14.367194,45.940543,289.1,2015-06-02T15:11:16Z,2015-06-02 17:11:16
14.367171,45.94047,289.2,2015-06-02T15:11:17Z,2015-06-02 17:11:17
14.367134,45.940407,289.1,2015-06-02T15:11:18Z,2015-06-02 17:11:18
14.367083,45.940345,289.2,2015-06-02T15:11:19Z,2015-06-02 17:11:19
14.367018,45.940297,289.3,2015-06-02T15:11:20Z,2015-06-02 17:11:20
14.366966,45.94024,289.5,2015-06-02T15:11:21Z,2015-06-02 17:11:21
14.366929,45.940175,289.6,2015-06-02T15:11:22Z,2015-06-02 17:11:22
14.366865,45.940123,289.8,2015-06-02T15:11:23Z,2015-06-02 17:11:23
14.366807,45.940051,290,2015-06-02T15:11:24Z,2015-06-02 17:11:24
14.366756,45.939992,290.2,2015-06-02T15:11:25Z,2015-06-02 17:11:25
14.36669,45.93995,290.4,2015-06-02T15:11:26Z,2015-06-02 17:11:26
14.366629,45.939897,290.6,2015-06-02T15:11:27Z,2015-06-02 17:11:27
14.366566,45.939841,290.8,2015-06-02T15:11:28Z,2015-06-02 17:11:28
14.366505,45.939805,291,2015-06-02T15:11:29Z,2015-06-02 17:11:29
14.366445,45.939754,291.2,2015-06-02T15:11:30Z,2015-06-02 17:11:30
14.366385,45.939707,291.4,2015-06-02T15:11:31Z,2015-06-02 17:11:31
14.366322,45.93965,291.7,2015-06-02T15:11:32Z,2015-06-02 17:11:32
14.366261,45.939592,292,2015-06-02T15:11:33Z,2015-06-02 17:11:33
14.366206,45.939542,291.8,2015-06-02T15:11:34Z,2015-06-02 17:11:34
14.366135,45.939479,291.5,2015-06-02T15:11:35Z,2015-06-02 17:11:35
14.366073,45.939414,291.3,2015-06-02T15:11:36Z,2015-06-02 17:11:36
14.366011,45.939362,291.1,2015-06-02T15:11:37Z,2015-06-02 17:11:37
14.365945,45.93931,290.9,2015-06-02T15:11:38Z,2015-06-02 17:11:38
14.365885,45.93926,290.8,2015-06-02T15:11:39Z,2015-06-02 17:11:39
14.365826,45.939199,290.7,2015-06-02T15:11:40Z,2015-06-02 17:11:40
14.365758,45.93914,290.6,2015-06-02T15:11:41Z,2015-06-02 17:11:41
14.365699,45.939091,290.6,2015-06-02T15:11:42Z,2015-06-02 17:11:42
14.365638,45.939037,290.6,2015-06-02T15:11:43Z,2015-06-02 17:11:43
14.365572,45.938979,290.6,2015-06-02T15:11:44Z,2015-06-02 17:11:44
14.365516,45.93892,290.7,2015-06-02T15:11:45Z,2015-06-02 17:11:45
14.365454,45.938859,290.8,2015-06-02T15:11:46Z,2015-06-02 17:11:46
14.365396,45.938803,290.9,2015-06-02T15:11:47Z,2015-06-02 17:11:47
14.36533,45.938757,291,2015-06-02T15:11:48Z,2015-06-02 17:11:48
14.365264,45.938691,291.1,2015-06-02T15:11:49Z,2015-06-02 17:11:49
14.365201,45.938627,291.3,2015-06-02T15:11:50Z,2015-06-02 17:11:50
14.36514,45.938581,291.3,2015-06-02T15:11:51Z,2015-06-02 17:11:51
14.365078,45.938521,291.4,2015-06-02T15:11:52Z,2015-06-02 17:11:52
14.365024,45.938466,291.5,2015-06-02T15:11:53Z,2015-06-02 17:11:53
14.364995,45.938424,291.6,2015-06-02T15:11:54Z,2015-06-02 17:11:54
14.364792,45.938237,291.8,2015-06-02T15:11:57Z,2015-06-02 17:11:57
14.364735,45.938157,291.8,2015-06-02T15:11:58Z,2015-06-02 17:11:58
14.364682,45.938101,291.9,2015-06-02T15:11:59Z,2015-06-02 17:11:59
14.364613,45.938034,291.9,2015-06-02T15:12:00Z,2015-06-02 17:12:00
14.364558,45.937972,291.9,2015-06-02T15:12:01Z,2015-06-02 17:12:01
14.364514,45.937917,291.9,2015-06-02T15:12:02Z,2015-06-02 17:12:02
14.364459,45.93784,292.5,2015-06-02T15:12:03Z,2015-06-02 17:12:03
14.364428,45.937823,292.6,2015-06-02T15:12:04Z,2015-06-02 17:12:04
14.364245,45.93762,293.6,2015-06-02T15:12:07Z,2015-06-02 17:12:07
14.364191,45.937579,293.6,2015-06-02T15:12:08Z,2015-06-02 17:12:08
14.364153,45.937503,293.9,2015-06-02T15:12:09Z,2015-06-02 17:12:09
14.364098,45.937462,293.9,2015-06-02T15:12:10Z,2015-06-02 17:12:10
14.364037,45.93742,293.8,2015-06-02T15:12:11Z,2015-06-02 17:12:11
14.363993,45.937355,293.8,2015-06-02T15:12:12Z,2015-06-02 17:12:12
14.363902,45.937246,293.7,2015-06-02T15:12:14Z,2015-06-02 17:12:14
14.363833,45.937164,293.4,2015-06-02T15:12:15Z,2015-06-02 17:12:15
14.363774,45.937076,293.3,2015-06-02T15:12:16Z,2015-06-02 17:12:16
14.363723,45.937005,293.6,2015-06-02T15:12:17Z,2015-06-02 17:12:17
14.363576,45.936847,294.2,2015-06-02T15:12:20Z,2015-06-02 17:12:20
14.363417,45.936636,294.7,2015-06-02T15:12:23Z,2015-06-02 17:12:23
14.363379,45.936603,294.6,2015-06-02T15:12:24Z,2015-06-02 17:12:24
14.363234,45.936398,294.5,2015-06-02T15:12:27Z,2015-06-02 17:12:27
14.3632,45.93633,294.4,2015-06-02T15:12:28Z,2015-06-02 17:12:28
14.363158,45.936292,294.2,2015-06-02T15:12:29Z,2015-06-02 17:12:29
14.363117,45.936237,294,2015-06-02T15:12:30Z,2015-06-02 17:12:30
14.363091,45.93618,294.2,2015-06-02T15:12:31Z,2015-06-02 17:12:31
14.36293,45.93595,294,2015-06-02T15:12:35Z,2015-06-02 17:12:35
14.362881,45.935897,293.9,2015-06-02T15:12:36Z,2015-06-02 17:12:36
14.362847,45.935851,294,2015-06-02T15:12:37Z,2015-06-02 17:12:37
14.362806,45.935801,294.1,2015-06-02T15:12:38Z,2015-06-02 17:12:38
14.362777,45.935747,294.2,2015-06-02T15:12:39Z,2015-06-02 17:12:39
14.362736,45.935705,294.1,2015-06-02T15:12:40Z,2015-06-02 17:12:40
14.362703,45.935633,294.2,2015-06-02T15:12:41Z,2015-06-02 17:12:41
14.362672,45.93557,294.3,2015-06-02T15:12:42Z,2015-06-02 17:12:42
14.362642,45.935501,294.4,2015-06-02T15:12:43Z,2015-06-02 17:12:43
14.36261,45.935417,294.4,2015-06-02T15:12:44Z,2015-06-02 17:12:44
14.362581,45.935385,294.2,2015-06-02T15:12:45Z,2015-06-02 17:12:45
14.362559,45.935332,294,2015-06-02T15:12:46Z,2015-06-02 17:12:46
14.362532,45.93528,293.7,2015-06-02T15:12:47Z,2015-06-02 17:12:47
14.362508,45.935202,293.6,2015-06-02T15:12:48Z,2015-06-02 17:12:48
14.362497,45.93513,293.5,2015-06-02T15:12:49Z,2015-06-02 17:12:49
14.362478,45.935054,293.4,2015-06-02T15:12:50Z,2015-06-02 17:12:50
14.362461,45.934983,293.3,2015-06-02T15:12:51Z,2015-06-02 17:12:51
14.362457,45.934955,293.3,2015-06-02T15:12:52Z,2015-06-02 17:12:52
14.362404,45.934699,293.1,2015-06-02T15:12:55Z,2015-06-02 17:12:55
14.362403,45.934648,293.1,2015-06-02T15:12:56Z,2015-06-02 17:12:56
14.3624,45.934573,293.1,2015-06-02T15:12:57Z,2015-06-02 17:12:57
14.362388,45.934486,292.9,2015-06-02T15:12:58Z,2015-06-02 17:12:58
14.362398,45.934415,292.8,2015-06-02T15:12:59Z,2015-06-02 17:12:59
14.362402,45.934328,292.7,2015-06-02T15:13:00Z,2015-06-02 17:13:00
14.3624,45.93426,292.5,2015-06-02T15:13:01Z,2015-06-02 17:13:01
14.362402,45.93418,292.4,2015-06-02T15:13:02Z,2015-06-02 17:13:02
14.362402,45.934106,292.2,2015-06-02T15:13:03Z,2015-06-02 17:13:03
14.362414,45.934039,292.1,2015-06-02T15:13:04Z,2015-06-02 17:13:04
14.362432,45.933966,292.1,2015-06-02T15:13:05Z,2015-06-02 17:13:05
14.36245,45.933894,292,2015-06-02T15:13:06Z,2015-06-02 17:13:06
14.362462,45.933826,292,2015-06-02T15:13:07Z,2015-06-02 17:13:07
14.362489,45.933766,292,2015-06-02T15:13:08Z,2015-06-02 17:13:08
14.36251,45.933692,292,2015-06-02T15:13:09Z,2015-06-02 17:13:09
14.362528,45.933627,292,2015-06-02T15:13:10Z,2015-06-02 17:13:10
14.362551,45.933548,292,2015-06-02T15:13:11Z,2015-06-02 17:13:11
14.362568,45.933478,292,2015-06-02T15:13:12Z,2015-06-02 17:13:12
14.362592,45.933393,292,2015-06-02T15:13:13Z,2015-06-02 17:13:13
14.362618,45.933313,292,2015-06-02T15:13:14Z,2015-06-02 17:13:14
14.362637,45.933228,292,2015-06-02T15:13:15Z,2015-06-02 17:13:15
14.362669,45.933152,292.1,2015-06-02T15:13:16Z,2015-06-02 17:13:16
14.36269,45.933063,292.1,2015-06-02T15:13:17Z,2015-06-02 17:13:17
14.362714,45.932992,292.1,2015-06-02T15:13:18Z,2015-06-02 17:13:18
14.362733,45.932918,292.1,2015-06-02T15:13:19Z,2015-06-02 17:13:19
14.362753,45.932861,292.3,2015-06-02T15:13:20Z,2015-06-02 17:13:20
14.362782,45.932779,292.4,2015-06-02T15:13:21Z,2015-06-02 17:13:21
14.362796,45.932715,292.5,2015-06-02T15:13:22Z,2015-06-02 17:13:22
14.362815,45.932645,292.6,2015-06-02T15:13:23Z,2015-06-02 17:13:23
14.362834,45.932585,292.7,2015-06-02T15:13:24Z,2015-06-02 17:13:24
14.362858,45.932523,292.8,2015-06-02T15:13:25Z,2015-06-02 17:13:25
14.362889,45.932441,292.9,2015-06-02T15:13:26Z,2015-06-02 17:13:26
14.362908,45.932364,293,2015-06-02T15:13:27Z,2015-06-02 17:13:27
14.362929,45.932283,293,2015-06-02T15:13:28Z,2015-06-02 17:13:28
14.362959,45.932204,293,2015-06-02T15:13:29Z,2015-06-02 17:13:29
14.362986,45.932123,293.1,2015-06-02T15:13:30Z,2015-06-02 17:13:30
14.363011,45.932055,293.1,2015-06-02T15:13:31Z,2015-06-02 17:13:31
14.363029,45.931978,293,2015-06-02T15:13:32Z,2015-06-02 17:13:32
14.363049,45.931901,292.9,2015-06-02T15:13:33Z,2015-06-02 17:13:33
14.36308,45.931817,292.9,2015-06-02T15:13:34Z,2015-06-02 17:13:34
14.363102,45.931734,292.8,2015-06-02T15:13:35Z,2015-06-02 17:13:35
14.363126,45.931657,292.7,2015-06-02T15:13:36Z,2015-06-02 17:13:36
14.363149,45.93157,292.7,2015-06-02T15:13:37Z,2015-06-02 17:13:37
14.363174,45.931501,292.6,2015-06-02T15:13:38Z,2015-06-02 17:13:38
14.363196,45.93143,292.6,2015-06-02T15:13:39Z,2015-06-02 17:13:39
14.363217,45.931354,292.5,2015-06-02T15:13:40Z,2015-06-02 17:13:40
14.363239,45.931279,292.4,2015-06-02T15:13:41Z,2015-06-02 17:13:41
14.363263,45.931201,292.3,2015-06-02T15:13:42Z,2015-06-02 17:13:42
14.363283,45.931127,292.2,2015-06-02T15:13:43Z,2015-06-02 17:13:43
14.363307,45.93105,292.1,2015-06-02T15:13:44Z,2015-06-02 17:13:44
14.363334,45.930977,292,2015-06-02T15:13:45Z,2015-06-02 17:13:45
14.363354,45.930901,291.9,2015-06-02T15:13:46Z,2015-06-02 17:13:46
14.363382,45.930826,291.8,2015-06-02T15:13:47Z,2015-06-02 17:13:47
14.363394,45.930759,291.6,2015-06-02T15:13:48Z,2015-06-02 17:13:48
14.36341,45.93069,291.5,2015-06-02T15:13:49Z,2015-06-02 17:13:49
14.363429,45.930614,291.4,2015-06-02T15:13:50Z,2015-06-02 17:13:50
14.363451,45.930546,291.3,2015-06-02T15:13:51Z,2015-06-02 17:13:51
14.363473,45.930473,291.1,2015-06-02T15:13:52Z,2015-06-02 17:13:52
14.363494,45.930406,291,2015-06-02T15:13:53Z,2015-06-02 17:13:53
14.363515,45.930356,291.1,2015-06-02T15:13:54Z,2015-06-02 17:13:54
14.363535,45.930282,291.3,2015-06-02T15:13:55Z,2015-06-02 17:13:55
14.363549,45.930204,291.4,2015-06-02T15:13:56Z,2015-06-02 17:13:56
14.363579,45.930128,291.6,2015-06-02T15:13:57Z,2015-06-02 17:13:57
14.363603,45.93005,291.8,2015-06-02T15:13:58Z,2015-06-02 17:13:58
14.36362,45.929977,292,2015-06-02T15:13:59Z,2015-06-02 17:13:59
14.363634,45.929911,292.1,2015-06-02T15:14:00Z,2015-06-02 17:14:00
14.363651,45.929838,292.3,2015-06-02T15:14:01Z,2015-06-02 17:14:01
14.363669,45.929768,292.5,2015-06-02T15:14:02Z,2015-06-02 17:14:02
14.363686,45.929692,292.7,2015-06-02T15:14:03Z,2015-06-02 17:14:03
14.363712,45.929614,292.9,2015-06-02T15:14:04Z,2015-06-02 17:14:04
14.36373,45.92954,292.9,2015-06-02T15:14:05Z,2015-06-02 17:14:05
14.363745,45.929468,292.7,2015-06-02T15:14:06Z,2015-06-02 17:14:06
14.363763,45.929396,292.5,2015-06-02T15:14:07Z,2015-06-02 17:14:07
